timestamp,year,month,day_of_year,hour,shift,sensor_id,latitude,longitude,elevation_ft,weather_station_id,sensor_status,data_quality_flag,temperature_f,precipitation_in,humidity_pct,wind_speed_mph,barometric_pressure_inhg,slope_zone,slope_angle_deg,bench_height_ft,rock_type,rock_mass_rating,joint_spacing_ft,joint_orientation_deg,depth_to_water_ft,pore_pressure_psi,blast_frequency_7days,distance_to_blast_ft,blast_magnitude_lbs,equipment_passes_per_shift,microseismic_events_daily,max_seismic_magnitude,displacement_rate_mm_per_day,cumulative_displacement_mm,tiltmeter_microradians,strain_gauge_microstrain,vibration_ppv_mm_per_s,rockfall_risk_score,rockfall_occurred,rockfall_size_category
2024-04-04 12:00:00,2024,4,95,12,SWING,SENSOR-014,-25.004231,140.697012,1833.0,WS-001,ACTIVE,POOR,48.94,0.53,71.86,6.48,30.46,Zone C,65.52,40.93,LIMESTONE,67,2.26,89.06,121.82,19.13,2,643.24,4690.51,14,8,4.47,8.9473,376.2586,352.3762,40.8334,1.6084,54.78,0,LARGE
2024-04-04 18:00:00,2024,4,95,18,SWING,SENSOR-021,-25.711424,140.337256,1976.23,WS-010,MAINTENANCE,GOOD,61.37,0.08,59.29,6.55,29.99,Zone B,56.46,56.26,SANDSTONE,80,0.65,24.15,120.45,13.06,3,747.85,4252.14,9,0,1.41,4.3701,337.1716,314.8768,12.3061,24.9436,14.04,0,NONE
2024-04-05 00:00:00,2024,4,96,0,DAY,SENSOR-043,-26.19671,140.373602,1624.4,WS-009,ACTIVE,FAIR,62.75,0.0,70.76,9.85,29.98,Zone C,62.89,66.02,SANDSTONE,79,1.4,80.0,98.33,10.54,4,519.93,4540.24,8,2,4.18,1.2567,117.4128,219.472,79.3596,40.3088,24.6,0,NONE
2024-04-05 06:00:00,2024,4,96,6,DAY,SENSOR-036,-25.88637,141.765905,1307.37,WS-010,ACTIVE,FAIR,47.66,0.14,71.52,2.47,29.76,Zone E,46.73,47.78,SHALE,49,3.59,19.43,156.41,47.4,2,878.03,1784.52,11,4,2.28,3.9069,107.9076,39.5793,161.5439,2.7149,31.69,0,NONE
2024-04-05 12:00:00,2024,4,96,12,DAY,SENSOR-023,-25.86759,140.475848,1988.66,WS-007,MAINTENANCE,GOOD,56.01,0.04,60.05,1.32,30.47,Zone D,25.98,63.98,SHALE,62,1.26,73.57,105.33,21.75,6,798.44,3261.68,4,2,0.83,1.3665,87.1043,370.6141,113.8353,47.7251,12.06,0,NONE
2024-04-05 18:00:00,2024,4,96,18,DAY,SENSOR-020,-26.618648,141.105419,1407.44,WS-007,ACTIVE,POOR,84.48,0.07,53.4,2.51,29.73,Zone D,27.61,72.81,LIMESTONE,87,3.6,32.79,190.79,36.51,4,362.81,4001.57,10,3,0.73,0.0,0.0,193.4195,98.1261,30.8469,21.24,1,NONE
2024-04-06 00:00:00,2024,4,97,0,DAY,SENSOR-020,-26.472977,141.804616,1284.34,WS-003,CALIBRATING,GOOD,75.05,0.01,69.24,6.21,29.15,Zone E,38.5,32.43,SHALE,74,3.86,60.37,146.55,19.75,0,827.84,2710.12,8,4,0.75,1.011,21.9785,180.9447,162.9,46.0175,17.97,0,NONE
2024-04-06 06:00:00,2024,4,97,6,NIGHT,SENSOR-036,-26.691688,140.906347,1873.91,WS-009,ACTIVE,FAIR,66.33,0.07,64.23,4.66,30.05,Zone B,50.9,53.17,SANDSTONE,69,4.08,67.62,191.34,25.93,2,359.97,1435.5,9,3,0.63,6.9566,569.2188,331.8291,125.9473,35.7096,51.64,0,NONE
2024-04-06 12:00:00,2024,4,97,12,NIGHT,SENSOR-042,-25.432166,141.371745,1680.98,WS-002,CALIBRATING,GOOD,74.66,0.02,63.16,12.65,30.14,Zone A,40.87,73.58,BASALT,48,2.96,63.24,199.99,27.41,5,647.86,4443.0,14,4,2.21,1.1338,46.1668,237.7138,195.7469,34.2219,26.91,0,NONE
2024-04-06 18:00:00,2024,4,97,18,SWING,SENSOR-013,-25.381508,141.641251,1195.19,WS-001,ACTIVE,FAIR,89.28,0.28,38.6,3.29,30.3,Zone E,36.34,49.76,BASALT,88,1.6,33.87,95.16,14.38,5,657.03,749.26,11,3,1.29,2.6231,127.5568,411.4796,183.1062,40.8413,31.29,0,NONE
2024-04-07 00:00:00,2024,4,98,0,DAY,SENSOR-005,-25.19255,140.354472,1682.23,WS-004,MAINTENANCE,POOR,76.68,0.03,61.83,4.61,29.69,Zone B,63.36,65.38,SHALE,67,2.73,26.88,67.89,26.36,0,289.95,2446.18,9,2,2.86,5.2385,424.3566,279.3453,24.8398,47.215,36.71,1,NONE
2024-04-07 06:00:00,2024,4,98,6,DAY,SENSOR-022,-25.431411,141.84539,1376.17,WS-005,ACTIVE,GOOD,55.22,0.14,60.38,2.06,29.54,Zone B,40.28,51.41,SCHIST,54,3.71,82.6,150.01,28.86,2,186.1,670.63,10,1,1.75,0.9694,72.7771,198.2385,182.8007,42.0083,10.29,0,NONE
2024-04-07 12:00:00,2024,4,98,12,DAY,SENSOR-048,-25.76842,141.101531,1250.5,WS-008,ACTIVE,POOR,38.17,0.1,52.27,4.77,29.79,Zone B,69.09,62.38,SHALE,85,3.39,2.99,199.51,13.96,3,492.84,1627.46,8,2,4.34,2.971,46.8237,401.3204,97.1243,10.7912,20.78,0,NONE
2024-04-07 18:00:00,2024,4,98,18,DAY,SENSOR-036,-25.357843,141.771765,1234.68,WS-006,ACTIVE,FAIR,64.28,0.02,36.81,5.79,29.64,Zone D,41.78,63.98,BASALT,72,4.71,5.84,78.84,12.74,3,345.98,1839.74,11,3,0.79,0.0,0.0,368.0735,66.8252,23.1663,24.31,0,NONE
2024-04-08 00:00:00,2024,4,99,0,SWING,SENSOR-023,-25.556152,141.547038,1149.82,WS-005,ACTIVE,GOOD,66.85,0.09,56.65,7.18,29.41,Zone E,65.69,41.53,SHALE,47,4.33,41.26,53.6,29.78,2,330.88,3036.73,8,2,0.64,3.4117,133.324,329.1862,111.6319,23.508,20.11,0,NONE
2024-04-08 06:00:00,2024,4,99,6,NIGHT,SENSOR-007,-25.291154,141.175948,1276.87,WS-008,ACTIVE,GOOD,74.8,0.07,53.86,7.98,30.08,Zone C,28.22,46.25,SANDSTONE,43,1.69,19.91,79.37,15.22,2,321.64,4698.57,9,4,2.8,1.6123,115.9015,412.8696,157.9439,44.6099,31.57,0,NONE
2024-04-08 12:00:00,2024,4,99,12,NIGHT,SENSOR-003,-25.223273,140.051095,1406.33,WS-010,ACTIVE,GOOD,64.88,0.04,31.88,2.48,29.7,Zone A,64.49,51.8,SANDSTONE,46,3.15,12.79,88.91,31.85,5,401.2,1937.97,13,2,2.65,3.5597,141.1249,39.1766,115.5464,39.7757,35.44,0,NONE
2024-04-08 18:00:00,2024,4,99,18,SWING,SENSOR-038,-25.288751,140.934207,1834.97,WS-010,CALIBRATING,GOOD,61.26,0.34,40.66,8.19,30.35,Zone B,65.16,62.19,LIMESTONE,61,1.99,88.2,97.95,39.77,6,615.4,3727.34,10,3,4.4,0.7185,53.6743,118.8119,99.8063,3.9957,54.78,0,NONE
2024-04-09 00:00:00,2024,4,100,0,DAY,SENSOR-025,-26.117702,141.618037,1505.34,WS-010,ACTIVE,FAIR,93.94,0.01,72.16,5.0,30.19,Zone E,45.69,40.51,SCHIST,81,2.38,67.53,132.2,25.27,3,905.9,659.61,14,2,3.06,2.6404,261.6414,461.8779,38.8243,28.7806,33.13,0,NONE
2024-04-09 06:00:00,2024,4,100,6,SWING,SENSOR-022,-26.757115,140.56307,1053.38,WS-005,CALIBRATING,FAIR,64.16,0.01,71.31,4.73,29.87,Zone D,50.74,78.23,LIMESTONE,82,4.44,15.85,89.74,13.06,2,323.09,1595.51,14,3,3.98,1.9132,163.9439,326.2904,189.773,14.7856,9.72,0,NONE
2024-04-09 12:00:00,2024,4,100,12,SWING,SENSOR-023,-25.442929,140.656625,1472.01,WS-003,ACTIVE,POOR,65.83,0.0,77.92,3.61,29.75,Zone D,35.35,46.9,LIMESTONE,89,4.21,79.55,190.56,23.64,3,312.55,2196.47,10,3,4.05,1.1811,64.2977,196.4774,182.6196,22.627,17.09,0,NONE
2024-04-09 18:00:00,2024,4,100,18,SWING,SENSOR-042,-25.07084,140.957403,1104.01,WS-001,MAINTENANCE,GOOD,44.6,0.22,77.12,4.67,30.33,Zone A,68.91,57.89,SCHIST,63,1.84,52.61,115.95,22.09,1,278.07,2939.19,11,1,2.05,0.0,0.0,216.4026,168.5053,24.3354,11.97,0,NONE
2024-04-10 00:00:00,2024,4,101,0,DAY,SENSOR-049,-25.180862,140.899323,1280.43,WS-001,CALIBRATING,GOOD,47.28,0.19,38.45,6.09,30.21,Zone B,55.2,62.28,GRANITE,63,0.71,83.87,144.19,49.76,2,668.56,3940.92,16,5,3.26,2.8553,247.3469,175.6744,193.8733,5.9737,25.63,0,NONE
2024-04-10 06:00:00,2024,4,101,6,SWING,SENSOR-010,-26.71243,141.806026,1083.58,WS-001,ACTIVE,POOR,55.75,0.29,79.36,5.41,30.41,Zone D,49.98,35.44,SANDSTONE,85,2.54,66.1,125.15,34.17,2,496.2,2255.51,12,4,0.68,0.0,0.0,175.9848,88.2353,5.7477,15.03,0,NONE
2024-04-10 12:00:00,2024,4,101,12,DAY,SENSOR-040,-26.236945,141.469309,1927.77,WS-010,CALIBRATING,FAIR,91.36,0.04,67.74,8.28,29.68,Zone A,48.94,38.83,GRANITE,68,1.81,71.24,171.22,28.55,4,115.56,1941.63,7,1,3.88,4.9685,462.6315,136.7232,71.8725,12.5761,15.49,0,NONE
2024-04-10 18:00:00,2024,4,101,18,SWING,SENSOR-036,-26.169605,141.257369,1914.53,WS-007,ACTIVE,GOOD,53.27,0.05,32.17,3.97,29.93,Zone E,44.34,66.45,SCHIST,44,3.18,79.55,186.6,48.35,3,105.84,3680.8,16,3,3.05,6.2574,279.8742,375.7653,186.2467,32.6962,26.78,0,NONE
2024-04-11 00:00:00,2024,4,102,0,NIGHT,SENSOR-035,-25.489002,140.019012,1959.01,WS-005,ACTIVE,POOR,49.6,0.01,60.92,5.91,29.98,Zone D,40.72,72.17,LIMESTONE,51,1.67,77.18,106.2,10.67,3,151.04,3146.42,13,4,2.18,0.0,0.0,53.2584,48.3688,8.5791,6.67,0,NONE
2024-04-11 06:00:00,2024,4,102,6,DAY,SENSOR-007,-26.497252,140.618654,1616.84,WS-009,ACTIVE,GOOD,47.41,0.0,40.36,10.83,28.49,Zone B,68.83,32.28,BASALT,87,3.12,71.62,114.56,28.15,3,546.61,4551.25,8,1,3.33,6.2078,549.9125,391.5506,117.1456,20.7203,13.53,0,NONE
2024-04-11 12:00:00,2024,4,102,12,SWING,SENSOR-017,-26.112133,141.193921,1290.88,WS-006,ACTIVE,FAIR,47.92,0.09,72.93,8.87,29.48,Zone A,54.75,64.78,SANDSTONE,72,3.57,35.35,109.23,20.19,2,944.01,4220.09,9,2,1.13,4.0366,134.0235,20.6045,159.1294,4.665,14.86,0,NONE
2024-04-11 18:00:00,2024,4,102,18,NIGHT,SENSOR-030,-26.524868,140.684945,1567.44,WS-010,ACTIVE,GOOD,45.78,0.13,47.1,5.1,29.69,Zone C,28.7,46.42,SCHIST,55,2.94,33.52,168.49,11.57,6,127.78,1245.48,9,2,0.89,3.3314,46.2724,222.0035,74.242,7.0083,17.06,0,NONE
2024-04-12 00:00:00,2024,4,103,0,DAY,SENSOR-042,-26.767075,141.759534,1440.31,WS-001,ACTIVE,FAIR,38.87,0.02,67.51,9.67,29.99,Zone D,46.64,76.23,SHALE,73,1.0,15.99,168.07,43.43,5,965.15,3875.7,11,2,1.14,0.3947,19.1222,210.5781,135.6996,32.0518,23.9,0,NONE
2024-04-12 06:00:00,2024,4,103,6,SWING,SENSOR-031,-26.233923,140.31108,1963.69,WS-001,ACTIVE,GOOD,51.53,0.02,86.81,5.27,30.18,Zone A,61.7,61.37,SHALE,30,3.93,67.22,126.46,46.12,5,264.5,4531.4,12,3,4.43,2.178,149.4825,368.1712,171.5992,3.3594,27.79,0,NONE
2024-04-12 12:00:00,2024,4,103,12,NIGHT,SENSOR-042,-25.389459,141.306261,1436.72,WS-006,MAINTENANCE,GOOD,63.12,0.05,69.13,4.07,30.15,Zone E,53.86,68.71,GRANITE,54,3.75,61.56,194.51,18.61,4,411.57,2866.52,7,3,2.79,4.8023,209.8133,174.5686,44.5689,16.8728,37.71,1,NONE
2024-04-12 18:00:00,2024,4,103,18,DAY,SENSOR-014,-25.787751,140.97836,1095.98,WS-010,CALIBRATING,GOOD,40.18,0.02,53.74,7.07,30.45,Zone A,54.18,44.5,GRANITE,80,2.72,44.85,196.49,47.88,2,127.43,593.46,14,3,2.76,1.3408,122.4146,12.9074,50.9452,2.2139,6.86,0,NONE
2024-04-13 00:00:00,2024,4,104,0,SWING,SENSOR-018,-25.763695,140.683232,1028.86,WS-009,MAINTENANCE,GOOD,74.72,0.06,53.71,11.39,29.56,Zone B,64.82,43.44,SANDSTONE,44,1.84,51.95,131.7,29.66,3,804.36,3487.15,12,4,3.17,3.4854,84.3282,49.1006,171.7947,3.7218,16.84,0,NONE
2024-04-13 06:00:00,2024,4,104,6,DAY,SENSOR-014,-25.145862,140.524896,1232.47,WS-010,ACTIVE,FAIR,77.85,0.31,47.86,5.29,29.42,Zone A,52.93,68.13,SANDSTONE,74,4.16,2.9,57.16,41.58,2,329.78,3372.59,10,4,3.83,3.5737,348.8768,273.4361,108.2031,45.3491,32.51,0,NONE
2024-04-13 12:00:00,2024,4,104,12,DAY,SENSOR-037,-25.63619,141.267706,1427.25,WS-004,MAINTENANCE,FAIR,46.61,0.06,83.96,6.93,29.56,Zone E,66.5,38.86,SANDSTONE,61,4.12,19.39,129.11,19.63,7,683.31,4587.3,9,2,2.05,0.0,0.0,223.3448,23.9766,25.4237,7.33,0,NONE
2024-04-13 18:00:00,2024,4,104,18,NIGHT,SENSOR-049,-26.664511,140.091145,1902.15,WS-003,ACTIVE,POOR,51.38,0.02,62.45,4.07,30.16,Zone C,64.72,78.36,GRANITE,56,4.78,65.1,60.6,37.27,4,398.87,780.1,10,1,1.33,0.0,0.0,268.4461,48.7616,6.9137,17.25,0,NONE
2024-04-14 00:00:00,2024,4,105,0,DAY,SENSOR-028,-26.73763,141.184949,1672.25,WS-004,ACTIVE,GOOD,82.76,0.13,32.23,6.22,30.19,Zone E,53.5,63.93,BASALT,78,3.48,29.5,106.39,45.88,0,728.94,4796.5,12,2,3.81,4.0948,243.6375,149.4687,94.7509,16.2925,39.35,0,NONE
2024-04-14 06:00:00,2024,4,105,6,SWING,SENSOR-026,-26.817257,140.86523,1227.3,WS-006,ACTIVE,GOOD,66.05,0.1,45.25,10.16,30.22,Zone D,51.59,56.97,SHALE,55,4.88,50.42,88.09,19.2,2,847.06,3668.55,12,3,1.95,0.0,0.0,468.3373,173.892,14.9916,24.29,0,NONE
2024-04-14 12:00:00,2024,4,105,12,DAY,SENSOR-023,-26.600681,140.0814,1488.21,WS-009,CALIBRATING,FAIR,66.98,0.28,57.04,6.61,29.43,Zone B,58.04,66.35,SCHIST,55,4.66,15.03,90.1,12.53,3,136.13,1250.36,9,1,1.54,0.3844,16.4028,439.0324,107.8762,36.7333,25.57,1,NONE
2024-04-14 18:00:00,2024,4,105,18,SWING,SENSOR-043,-25.712717,141.944443,1978.22,WS-007,ACTIVE,POOR,70.38,0.3,58.27,4.05,29.68,Zone C,66.03,60.39,LIMESTONE,75,3.83,59.56,174.09,37.42,3,365.31,4108.76,6,3,1.48,4.8638,429.6083,452.7557,28.9049,33.1519,50.44,0,LARGE
2024-04-15 00:00:00,2024,4,106,0,DAY,SENSOR-006,-25.903336,140.185823,1377.5,WS-005,ACTIVE,FAIR,60.09,0.06,49.02,15.25,30.15,Zone B,31.15,70.65,SCHIST,70,4.5,40.44,184.08,44.63,7,362.33,4859.79,8,1,3.33,4.5705,443.5209,369.6621,64.237,15.5859,34.04,0,NONE
2024-04-15 06:00:00,2024,4,106,6,NIGHT,SENSOR-021,-25.953688,140.430538,1718.7,WS-006,ACTIVE,GOOD,34.47,0.35,35.09,6.52,30.33,Zone A,48.68,36.85,SANDSTONE,64,0.91,18.34,54.67,30.53,1,939.65,3738.93,4,5,3.19,4.8167,241.0002,448.4039,16.2545,40.8101,44.37,0,NONE
2024-04-15 12:00:00,2024,4,106,12,NIGHT,SENSOR-024,-25.167626,140.915428,1642.82,WS-005,ACTIVE,GOOD,59.72,0.13,36.18,2.7,30.64,Zone A,60.75,42.82,LIMESTONE,61,4.82,8.07,152.46,48.49,4,400.6,661.14,11,3,0.81,5.1934,339.5813,378.9982,148.04,45.7175,32.53,0,NONE
2024-04-15 18:00:00,2024,4,106,18,NIGHT,SENSOR-029,-26.557529,141.054787,1169.82,WS-009,MAINTENANCE,POOR,70.65,0.03,78.02,1.34,29.36,Zone D,39.61,50.5,GRANITE,78,3.97,20.07,142.43,19.74,10,702.9,3798.2,7,3,1.09,5.2304,476.9661,257.8251,96.5882,49.861,25.28,0,NONE
2024-04-16 00:00:00,2024,4,107,0,DAY,SENSOR-006,-25.058032,141.334856,1971.91,WS-006,MAINTENANCE,GOOD,76.86,0.23,79.95,5.91,29.17,Zone E,25.19,39.4,BASALT,30,3.74,38.3,96.89,40.47,5,291.63,2341.35,7,3,3.37,1.2053,87.6627,182.7175,96.8796,8.2826,21.85,0,NONE
2024-04-16 06:00:00,2024,4,107,6,NIGHT,SENSOR-025,-26.063796,141.481037,1832.5,WS-001,ACTIVE,FAIR,65.83,0.07,75.05,2.84,29.57,Zone D,56.26,49.09,GRANITE,37,4.38,55.26,103.21,11.23,4,611.47,4091.56,10,3,2.83,3.0201,184.2055,309.7516,148.4548,38.2994,28.68,0,NONE
2024-04-16 12:00:00,2024,4,107,12,SWING,SENSOR-036,-25.988379,141.212179,1009.77,WS-004,MAINTENANCE,POOR,36.07,0.03,76.81,6.62,29.19,Zone B,40.07,58.28,SCHIST,76,0.6,87.25,171.48,40.05,5,363.11,2981.02,8,1,2.47,0.7067,67.705,429.6131,109.4065,18.7605,34.17,0,NONE
2024-04-16 18:00:00,2024,4,107,18,NIGHT,SENSOR-011,-25.752186,140.464357,1718.7,WS-003,ACTIVE,GOOD,55.5,0.07,62.83,9.58,29.62,Zone C,64.74,58.05,SHALE,66,4.44,73.58,140.23,40.13,2,180.87,4232.41,4,3,3.68,3.9234,117.4848,10.5615,63.6568,29.6179,37.09,0,NONE
2024-04-17 00:00:00,2024,4,108,0,DAY,SENSOR-005,-25.900158,140.539272,1786.17,WS-003,CALIBRATING,GOOD,65.07,0.16,46.18,3.87,29.35,Zone D,65.73,40.03,SANDSTONE,89,0.53,23.71,79.98,10.56,4,693.2,2478.96,12,3,0.96,5.6368,309.328,392.7111,146.9285,33.1359,14.75,0,NONE
2024-04-17 06:00:00,2024,4,108,6,NIGHT,SENSOR-005,-26.350871,140.01426,1681.7,WS-006,ACTIVE,GOOD,47.35,0.52,46.12,3.87,30.48,Zone D,68.46,42.11,BASALT,73,3.9,19.89,125.15,24.01,4,778.26,4394.18,9,4,1.14,3.6604,301.9197,490.42,143.7573,37.9155,51.37,1,MEDIUM
2024-04-17 12:00:00,2024,4,108,12,DAY,SENSOR-030,-26.539891,140.153137,1919.9,WS-002,ACTIVE,GOOD,64.6,0.02,61.82,8.36,28.75,Zone A,66.48,38.93,SHALE,47,4.89,33.41,53.38,15.91,0,990.93,1754.92,11,2,0.83,1.0758,56.417,245.9786,87.1727,30.7027,30.72,0,NONE
2024-04-17 18:00:00,2024,4,108,18,NIGHT,SENSOR-040,-26.153654,141.96498,1156.7,WS-007,ACTIVE,FAIR,56.84,0.04,62.45,4.43,29.6,Zone C,67.6,49.56,SHALE,33,2.25,13.12,84.5,34.72,1,648.52,2398.36,9,2,1.8,1.2943,25.4451,242.7582,83.8081,17.7844,21.27,1,NONE
2024-04-18 00:00:00,2024,4,109,0,SWING,SENSOR-039,-25.298987,141.863215,1929.65,WS-003,ACTIVE,GOOD,68.16,0.23,30.48,1.29,28.53,Zone E,52.21,53.97,SCHIST,86,1.58,24.66,188.11,13.07,4,867.37,1130.12,9,3,2.68,6.031,440.2846,338.1754,188.8321,37.2275,42.18,0,NONE
2024-04-18 06:00:00,2024,4,109,6,DAY,SENSOR-031,-25.209172,140.276742,1850.08,WS-006,ACTIVE,FAIR,71.15,0.62,86.9,5.11,30.68,Zone C,50.29,79.67,SANDSTONE,57,3.71,71.33,124.12,44.28,2,454.07,3802.71,15,8,1.92,6.6069,395.9926,85.4409,141.2373,48.0492,73.7,0,LARGE
2024-04-18 12:00:00,2024,4,109,12,SWING,SENSOR-041,-26.886225,140.134316,1731.04,WS-008,MAINTENANCE,GOOD,86.89,0.0,60.07,4.68,30.07,Zone C,39.45,43.27,SHALE,69,3.02,32.62,146.22,20.85,2,804.2,3685.51,7,8,3.85,3.9349,252.5613,390.5333,72.1789,33.2517,37.12,0,NONE
2024-04-18 18:00:00,2024,4,109,18,NIGHT,SENSOR-026,-25.569656,140.738957,1423.24,WS-006,ACTIVE,POOR,84.4,0.05,63.83,3.36,30.19,Zone B,69.54,54.21,BASALT,58,3.4,50.01,145.11,44.96,5,114.68,1283.29,10,2,1.61,1.4759,77.8731,266.0953,75.5428,6.1354,19.28,0,NONE
2024-04-19 00:00:00,2024,4,110,0,SWING,SENSOR-012,-25.581194,140.122813,1918.93,WS-009,ACTIVE,FAIR,83.12,0.02,34.86,6.17,28.44,Zone B,68.8,79.52,SHALE,69,1.07,45.56,129.37,30.58,1,740.1,3705.77,5,2,2.77,1.8452,183.6635,344.4007,26.2256,31.6987,26.42,0,NONE
2024-04-19 06:00:00,2024,4,110,6,NIGHT,SENSOR-045,-26.424222,141.812039,1359.83,WS-002,CALIBRATING,FAIR,79.94,0.03,33.78,8.12,30.05,Zone B,53.88,73.74,SCHIST,77,1.0,34.3,166.18,26.69,2,891.99,953.62,6,2,3.96,3.4006,214.9409,272.8113,64.9194,18.2145,14.31,0,NONE
2024-04-19 12:00:00,2024,4,110,12,NIGHT,SENSOR-016,-26.039653,141.197933,1180.38,WS-005,ACTIVE,FAIR,67.0,0.1,58.78,2.39,30.84,Zone D,45.3,46.68,GRANITE,48,2.35,2.08,150.28,43.8,1,988.1,1686.64,6,2,3.45,0.0,0.0,154.0191,119.1936,21.3624,17.35,0,NONE
2024-04-19 18:00:00,2024,4,110,18,NIGHT,SENSOR-039,-25.463448,140.80202,1816.13,WS-008,MAINTENANCE,FAIR,57.17,0.0,72.5,2.88,29.49,Zone E,68.74,65.87,BASALT,80,0.56,31.9,161.42,13.12,2,312.38,1781.56,7,3,4.09,4.2266,104.3918,238.8903,84.5043,36.4697,12.56,0,NONE
2024-04-20 00:00:00,2024,4,111,0,SWING,SENSOR-027,-25.586006,140.568841,1267.25,WS-009,ACTIVE,GOOD,64.21,0.02,82.75,7.46,29.86,Zone E,52.31,36.15,BASALT,58,3.32,76.39,84.48,42.69,3,742.84,1479.93,6,3,3.11,0.0,0.0,124.6583,44.8957,1.4877,8.45,0,NONE
2024-04-20 06:00:00,2024,4,111,6,SWING,SENSOR-006,-26.494761,140.943073,1353.93,WS-002,ACTIVE,GOOD,63.82,0.46,51.35,6.12,29.55,Zone B,29.05,79.83,SCHIST,63,3.65,36.61,132.16,47.7,1,236.85,4064.97,4,0,1.69,0.7483,65.4567,261.9522,87.1922,3.196,14.37,0,NONE
2024-04-20 12:00:00,2024,4,111,12,SWING,SENSOR-003,-26.364048,141.052827,1780.83,WS-010,CALIBRATING,GOOD,39.17,0.12,76.13,7.29,30.09,Zone D,53.16,37.42,GRANITE,70,0.97,78.49,127.5,25.41,1,912.89,594.42,9,4,2.81,5.1219,244.4773,236.8393,42.0343,1.9092,52.5,0,NONE
2024-04-20 18:00:00,2024,4,111,18,DAY,SENSOR-017,-26.264621,141.563989,1166.57,WS-004,MAINTENANCE,POOR,66.4,0.11,32.93,7.86,30.14,Zone E,48.27,58.61,BASALT,37,4.28,70.83,148.47,28.65,6,376.01,2331.55,11,3,1.55,2.5466,210.8278,382.872,110.9788,4.3161,30.41,0,NONE
2024-04-21 00:00:00,2024,4,112,0,SWING,SENSOR-037,-25.406454,141.684862,1401.23,WS-004,CALIBRATING,GOOD,35.67,0.15,55.79,3.69,30.01,Zone D,49.26,39.93,SHALE,62,1.32,39.49,169.93,28.48,2,764.69,2657.09,9,4,3.33,6.7488,114.0152,26.1263,66.2731,43.6751,44.79,1,NONE
2024-04-21 06:00:00,2024,4,112,6,SWING,SENSOR-038,-26.315846,141.861479,1578.51,WS-009,ACTIVE,GOOD,81.53,0.53,40.74,6.65,29.52,Zone A,64.43,56.29,SHALE,83,1.98,5.58,121.4,20.79,8,663.28,3652.28,17,4,3.3,6.6691,559.7931,371.1427,135.827,27.8086,47.94,0,NONE
2024-04-21 12:00:00,2024,4,112,12,DAY,SENSOR-019,-25.665203,141.778173,1425.53,WS-007,ACTIVE,GOOD,73.33,0.01,54.81,8.66,30.67,Zone B,34.12,63.38,SANDSTONE,68,4.56,74.77,190.77,44.75,2,646.73,2212.0,8,3,3.23,3.7013,47.2578,456.7695,166.833,23.0793,28.13,0,NONE
2024-04-21 18:00:00,2024,4,112,18,NIGHT,SENSOR-022,-26.928993,141.901682,1275.38,WS-008,ACTIVE,POOR,74.9,0.03,30.97,5.82,29.54,Zone D,26.88,48.98,SANDSTONE,67,1.0,28.2,112.66,16.38,1,141.87,2839.26,7,2,2.2,3.8557,237.7166,458.419,147.5966,40.9652,44.13,0,NONE
2024-04-22 00:00:00,2024,4,113,0,NIGHT,SENSOR-007,-26.266209,141.497547,1874.27,WS-008,CALIBRATING,GOOD,67.67,0.07,82.97,6.48,29.81,Zone A,38.92,66.34,SANDSTONE,48,0.74,33.63,158.22,23.08,5,387.03,2444.75,12,2,1.76,0.3752,28.1901,392.1229,137.463,36.8553,3.99,0,NONE
2024-04-22 06:00:00,2024,4,113,6,DAY,SENSOR-046,-25.236938,141.830556,1276.38,WS-002,ACTIVE,GOOD,69.77,0.01,52.64,2.17,30.52,Zone A,29.84,31.9,SCHIST,42,1.79,10.16,59.85,40.22,3,302.86,1581.45,11,3,3.57,0.0,0.0,381.3285,137.4307,23.0074,26.94,0,NONE
2024-04-22 12:00:00,2024,4,113,12,DAY,SENSOR-048,-25.772832,140.104314,1099.29,WS-004,MAINTENANCE,GOOD,78.73,1.03,72.11,7.92,30.4,Zone E,63.37,38.61,LIMESTONE,59,3.8,69.66,167.7,19.13,3,194.23,3725.36,8,3,1.09,4.758,126.3341,164.3057,122.6088,18.5617,61.49,1,NONE
2024-04-22 18:00:00,2024,4,113,18,SWING,SENSOR-028,-25.65734,140.926807,1831.05,WS-008,ACTIVE,FAIR,56.71,0.01,35.93,3.9,30.44,Zone B,38.76,50.42,LIMESTONE,48,0.86,84.55,132.28,41.51,2,678.46,1199.17,9,1,3.63,0.0,0.0,345.6721,137.5914,8.3031,25.22,0,NONE
2024-04-23 00:00:00,2024,4,114,0,SWING,SENSOR-043,-25.330856,141.318959,1059.25,WS-007,CALIBRATING,GOOD,33.17,0.06,87.46,3.09,30.29,Zone E,33.44,38.54,LIMESTONE,82,2.39,58.91,125.61,39.09,3,521.23,1460.52,12,1,1.45,1.3758,119.8389,349.2983,158.1546,12.7128,18.26,0,NONE
2024-04-23 06:00:00,2024,4,114,6,NIGHT,SENSOR-038,-26.583826,140.768378,1544.01,WS-007,CALIBRATING,GOOD,71.83,0.31,66.78,11.16,29.85,Zone B,47.73,72.72,LIMESTONE,75,4.0,86.08,89.97,20.71,3,664.98,1150.83,10,6,1.01,6.8283,485.476,15.9625,129.7454,18.5921,61.24,1,NONE
